classifier,percentage,wfilter,measure,value
bayes,60%,False,recall,0.034188034188
bayes,60%,False,recall,0.0625
bayes,60%,False,recall,0.142857142857
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.392523364486
bayes,60%,False,recall,0.277777777778
bayes,60%,False,recall,0.0803571428571
bayes,60%,False,recall,0.220183486239
bayes,60%,False,recall,0.392523364486
bayes,60%,False,recall,0.305555555556
bayes,60%,False,recall,0.181818181818
bayes,60%,False,recall,0.594059405941
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.0260869565217
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.0521739130435
bayes,60%,False,recall,0.198198198198
bayes,60%,False,recall,0.0530973451327
bayes,60%,False,recall,0.327102803738
bayes,60%,False,recall,0.190909090909
bayes,60%,False,recall,0.66
bayes,60%,False,recall,0.144144144144
bayes,60%,False,recall,0.0796460176991
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.247706422018
bayes,60%,False,recall,0.153153153153
bayes,60%,False,recall,0.0344827586207
bayes,60%,False,recall,0.637254901961
bayes,60%,False,recall,0.0608695652174
bayes,60%,False,recall,0.12389380531
bayes,60%,False,recall,0.390476190476
bayes,60%,False,recall,0.142857142857
bayes,60%,False,recall,0.480769230769
bayes,60%,False,recall,0.095652173913
bayes,60%,False,recall,0.305555555556
bayes,60%,False,recall,0.0526315789474
bayes,60%,False,recall,0.277777777778
bayes,60%,False,recall,0.514563106796
bayes,60%,False,recall,0.205357142857
bayes,60%,False,recall,0.324074074074
bayes,60%,False,recall,0.00884955752212
bayes,60%,False,recall,0.275229357798
bayes,60%,False,recall,0.0614035087719
bayes,60%,False,recall,0.70297029703
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.18018018018
bayes,60%,False,recall,0.132743362832
bayes,60%,False,recall,0.171171171171
bayes,60%,False,recall,0.447619047619
bayes,60%,False,recall,0.144144144144
bayes,60%,False,recall,0.333333333333
bayes,60%,False,recall,0.220183486239
bayes,60%,False,recall,0.419047619048
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.0
bayes,60%,False,recall,0.0176991150442
bayes,60%,False,recall,0.132743362832
bayes,60%,False,recall,0.0521739130435
bayes,60%,False,recall,0.126126126126
bayes,60%,False,recall,0.126126126126
bayes,60%,False,recall,0.277777777778
bayes,60%,False,f1_score,0.100840336134
bayes,60%,False,f1_score,0.30303030303
bayes,60%,False,f1_score,0.318181818182
bayes,60%,False,f1_score,0.162601626016
bayes,60%,False,f1_score,0.534246575342
bayes,60%,False,f1_score,0.503496503497
bayes,60%,False,f1_score,0.41726618705
bayes,60%,False,f1_score,0.426470588235
bayes,60%,False,f1_score,0.8
bayes,60%,False,f1_score,0.48951048951
bayes,60%,False,f1_score,0.0833333333333
bayes,60%,False,f1_score,0.382352941176
bayes,60%,False,f1_score,0.131147540984
bayes,60%,False,f1_score,0.320610687023
bayes,60%,False,f1_score,0.402985074627
bayes,60%,False,f1_score,0.524137931034
bayes,60%,False,f1_score,0.358208955224
bayes,60%,False,f1_score,0.0840336134454
bayes,60%,False,f1_score,0.471428571429
bayes,60%,False,f1_score,0.373134328358
bayes,60%,False,f1_score,0.37037037037
bayes,60%,False,f1_score,0.492957746479
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.41726618705
bayes,60%,False,f1_score,0.333333333333
bayes,60%,False,f1_score,0.0862068965517
bayes,60%,False,f1_score,0.457142857143
bayes,60%,False,f1_score,0.524137931034
bayes,60%,False,f1_score,0.315789473684
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.37037037037
bayes,60%,False,f1_score,0.411764705882
bayes,60%,False,f1_score,0.573333333333
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.391304347826
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.716981132075
bayes,60%,False,f1_score,0.627450980392
bayes,60%,False,f1_score,0.577181208054
bayes,60%,False,f1_score,0.0661157024793
bayes,60%,False,f1_score,0.117647058824
bayes,60%,False,f1_score,0.25
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.563758389262
bayes,60%,False,f1_score,0.434782608696
bayes,60%,False,f1_score,0.148760330579
bayes,60%,False,f1_score,0.360902255639
bayes,60%,False,f1_score,0.563758389262
bayes,60%,False,f1_score,0.468085106383
bayes,60%,False,f1_score,0.307692307692
bayes,60%,False,f1_score,0.745341614907
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.0508474576271
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.099173553719
bayes,60%,False,f1_score,0.330827067669
bayes,60%,False,f1_score,0.100840336134
bayes,60%,False,f1_score,0.492957746479
bayes,60%,False,f1_score,0.320610687023
bayes,60%,False,f1_score,0.795180722892
bayes,60%,False,f1_score,0.251968503937
bayes,60%,False,f1_score,0.147540983607
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.397058823529
bayes,60%,False,f1_score,0.265625
bayes,60%,False,f1_score,0.0666666666667
bayes,60%,False,f1_score,0.778443113772
bayes,60%,False,f1_score,0.114754098361
bayes,60%,False,f1_score,0.220472440945
bayes,60%,False,f1_score,0.561643835616
bayes,60%,False,f1_score,0.25
bayes,60%,False,f1_score,0.649350649351
bayes,60%,False,f1_score,0.174603174603
bayes,60%,False,f1_score,0.468085106383
bayes,60%,False,f1_score,0.1
bayes,60%,False,f1_score,0.434782608696
bayes,60%,False,f1_score,0.679487179487
bayes,60%,False,f1_score,0.340740740741
bayes,60%,False,f1_score,0.48951048951
bayes,60%,False,f1_score,0.0175438596491
bayes,60%,False,f1_score,0.431654676259
bayes,60%,False,f1_score,0.115702479339
bayes,60%,False,f1_score,0.825581395349
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.30534351145
bayes,60%,False,f1_score,0.234375
bayes,60%,False,f1_score,0.292307692308
bayes,60%,False,f1_score,0.618421052632
bayes,60%,False,f1_score,0.251968503937
bayes,60%,False,f1_score,0.5
bayes,60%,False,f1_score,0.360902255639
bayes,60%,False,f1_score,0.590604026846
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.0
bayes,60%,False,f1_score,0.0347826086957
bayes,60%,False,f1_score,0.234375
bayes,60%,False,f1_score,0.099173553719
bayes,60%,False,f1_score,0.224
bayes,60%,False,f1_score,0.224
bayes,60%,False,f1_score,0.434782608696
bayes,60%,False,precision,0.751162790698
bayes,60%,False,precision,0.778846153846
bayes,60%,False,precision,0.78313253012
bayes,60%,False,precision,0.758215962441
bayes,60%,False,precision,0.828715365239
bayes,60%,False,precision,0.8225
bayes,60%,False,precision,0.800982800983
bayes,60%,False,precision,0.808353808354
bayes,60%,False,precision,0.907608695652
bayes,60%,False,precision,0.817955112219
bayes,60%,False,precision,0.744779582367
bayes,60%,False,precision,0.79512195122
bayes,60%,False,precision,0.752336448598
bayes,60%,False,precision,0.785542168675
bayes,60%,False,precision,0.804400977995
bayes,60%,False,precision,0.826633165829
bayes,60%,False,precision,0.791262135922
bayes,60%,False,precision,0.747099767981
bayes,60%,False,precision,0.816377171216
bayes,60%,False,precision,0.795620437956
bayes,60%,False,precision,0.793187347932
bayes,60%,False,precision,0.820448877805
bayes,60%,False,precision,0.724770642202
bayes,60%,False,precision,0.800982800983
bayes,60%,False,precision,0.787439613527
bayes,60%,False,precision,0.754060324826
bayes,60%,False,precision,0.811881188119
bayes,60%,False,precision,0.826633165829
bayes,60%,False,precision,0.780722891566
bayes,60%,False,precision,0.729357798165
bayes,60%,False,precision,0.793187347932
bayes,60%,False,precision,0.803921568627
bayes,60%,False,precision,0.837150127226
bayes,60%,False,precision,0.724770642202
bayes,60%,False,precision,0.794621026895
bayes,60%,False,precision,0.731651376147
bayes,60%,False,precision,0.881266490765
bayes,60%,False,precision,0.853092783505
bayes,60%,False,precision,0.839694656489
bayes,60%,False,precision,0.738425925926
bayes,60%,False,precision,0.755244755245
bayes,60%,False,precision,0.771428571429
bayes,60%,False,precision,0.729357798165
bayes,60%,False,precision,0.835025380711
bayes,60%,False,precision,0.807881773399
bayes,60%,False,precision,0.758782201405
bayes,60%,False,precision,0.793689320388
bayes,60%,False,precision,0.835025380711
bayes,60%,False,precision,0.813895781638
bayes,60%,False,precision,0.783653846154
bayes,60%,False,precision,0.890957446809
bayes,60%,False,precision,0.727064220183
bayes,60%,False,precision,0.741339491917
bayes,60%,False,precision,0.731651376147
bayes,60%,False,precision,0.746511627907
bayes,60%,False,precision,0.785024154589
bayes,60%,False,precision,0.751162790698
bayes,60%,False,precision,0.820448877805
bayes,60%,False,precision,0.785542168675
bayes,60%,False,precision,0.908108108108
bayes,60%,False,precision,0.77380952381
bayes,60%,False,precision,0.75644028103
bayes,60%,False,precision,0.731651376147
bayes,60%,False,precision,0.799511002445
bayes,60%,False,precision,0.775656324582
bayes,60%,False,precision,0.740740740741
bayes,60%,False,precision,0.900269541779
bayes,60%,False,precision,0.748251748252
bayes,60%,False,precision,0.765402843602
bayes,60%,False,precision,0.837974683544
bayes,60%,False,precision,0.771428571429
bayes,60%,False,precision,0.860103626943
bayes,60%,False,precision,0.755294117647
bayes,60%,False,precision,0.813895781638
bayes,60%,False,precision,0.748837209302
bayes,60%,False,precision,0.807881773399
bayes,60%,False,precision,0.869451697128
bayes,60%,False,precision,0.784503631961
bayes,60%,False,precision,0.817955112219
bayes,60%,False,precision,0.742528735632
bayes,60%,False,precision,0.805418719212
bayes,60%,False,precision,0.750582750583
bayes,60%,False,precision,0.917808219178
bayes,60%,False,precision,0.733944954128
bayes,60%,False,precision,0.78125
bayes,60%,False,precision,0.767220902613
bayes,60%,False,precision,0.779376498801
bayes,60%,False,precision,0.850899742931
bayes,60%,False,precision,0.77380952381
bayes,60%,False,precision,0.82
bayes,60%,False,precision,0.793689320388
bayes,60%,False,precision,0.844387755102
bayes,60%,False,precision,0.727064220183
bayes,60%,False,precision,0.727064220183
bayes,60%,False,precision,0.744239631336
bayes,60%,False,precision,0.767220902613
bayes,60%,False,precision,0.746511627907
bayes,60%,False,precision,0.770142180095
bayes,60%,False,precision,0.770142180095
bayes,60%,False,precision,0.807881773399
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,recall,1.0
bayes,60%,False,f1_score,0.857901726428
bayes,60%,False,f1_score,0.875675675676
bayes,60%,False,f1_score,0.878378378378
bayes,60%,False,f1_score,0.862483311081
bayes,60%,False,f1_score,0.906336088154
bayes,60%,False,f1_score,0.902606310014
bayes,60%,False,f1_score,0.889495225102
bayes,60%,False,f1_score,0.89402173913
bayes,60%,False,f1_score,0.951566951567
bayes,60%,False,f1_score,0.899862825789
bayes,60%,False,f1_score,0.853723404255
bayes,60%,False,f1_score,0.885869565217
bayes,60%,False,f1_score,0.858666666667
bayes,60%,False,f1_score,0.879892037787
bayes,60%,False,f1_score,0.891598915989
bayes,60%,False,f1_score,0.905089408528
bayes,60%,False,f1_score,0.883468834688
bayes,60%,False,f1_score,0.855245683931
bayes,60%,False,f1_score,0.898907103825
bayes,60%,False,f1_score,0.886178861789
bayes,60%,False,f1_score,0.884667571235
bayes,60%,False,f1_score,0.901369863014
bayes,60%,False,f1_score,0.840425531915
bayes,60%,False,f1_score,0.889495225102
bayes,60%,False,f1_score,0.881081081081
bayes,60%,False,f1_score,0.859788359788
bayes,60%,False,f1_score,0.896174863388
bayes,60%,False,f1_score,0.905089408528
bayes,60%,False,f1_score,0.876860622463
bayes,60%,False,f1_score,0.84350132626
bayes,60%,False,f1_score,0.884667571235
bayes,60%,False,f1_score,0.891304347826
bayes,60%,False,f1_score,0.91135734072
bayes,60%,False,f1_score,0.840425531915
bayes,60%,False,f1_score,0.885558583106
bayes,60%,False,f1_score,0.845033112583
bayes,60%,False,f1_score,0.936886395512
bayes,60%,False,f1_score,0.920723226704
bayes,60%,False,f1_score,0.912863070539
bayes,60%,False,f1_score,0.849533954727
bayes,60%,False,f1_score,0.860557768924
bayes,60%,False,f1_score,0.870967741935
bayes,60%,False,f1_score,0.84350132626
bayes,60%,False,f1_score,0.910096818811
bayes,60%,False,f1_score,0.893732970027
bayes,60%,False,f1_score,0.862849533955
bayes,60%,False,f1_score,0.8849797023
bayes,60%,False,f1_score,0.910096818811
bayes,60%,False,f1_score,0.897400820793
bayes,60%,False,f1_score,0.878706199461
bayes,60%,False,f1_score,0.942334739803
bayes,60%,False,f1_score,0.841965471448
bayes,60%,False,f1_score,0.851458885942
bayes,60%,False,f1_score,0.845033112583
bayes,60%,False,f1_score,0.854860186418
bayes,60%,False,f1_score,0.879566982409
bayes,60%,False,f1_score,0.857901726428
bayes,60%,False,f1_score,0.901369863014
bayes,60%,False,f1_score,0.879892037787
bayes,60%,False,f1_score,0.951841359773
bayes,60%,False,f1_score,0.872483221477
bayes,60%,False,f1_score,0.861333333333
bayes,60%,False,f1_score,0.845033112583
bayes,60%,False,f1_score,0.888586956522
bayes,60%,False,f1_score,0.873655913978
bayes,60%,False,f1_score,0.851063829787
bayes,60%,False,f1_score,0.947517730496
bayes,60%,False,f1_score,0.856
bayes,60%,False,f1_score,0.86711409396
bayes,60%,False,f1_score,0.911845730028
bayes,60%,False,f1_score,0.870967741935
bayes,60%,False,f1_score,0.924791086351
bayes,60%,False,f1_score,0.860589812332
bayes,60%,False,f1_score,0.897400820793
bayes,60%,False,f1_score,0.856382978723
bayes,60%,False,f1_score,0.893732970027
bayes,60%,False,f1_score,0.930167597765
bayes,60%,False,f1_score,0.879240162822
bayes,60%,False,f1_score,0.899862825789
bayes,60%,False,f1_score,0.852242744063
bayes,60%,False,f1_score,0.892223738063
bayes,60%,False,f1_score,0.857523302264
bayes,60%,False,f1_score,0.957142857143
bayes,60%,False,f1_score,0.846560846561
bayes,60%,False,f1_score,0.877192982456
bayes,60%,False,f1_score,0.868279569892
bayes,60%,False,f1_score,0.876010781671
bayes,60%,False,f1_score,0.919444444444
bayes,60%,False,f1_score,0.872483221477
bayes,60%,False,f1_score,0.901098901099
bayes,60%,False,f1_score,0.8849797023
bayes,60%,False,f1_score,0.915629322268
bayes,60%,False,f1_score,0.841965471448
bayes,60%,False,f1_score,0.841965471448
bayes,60%,False,f1_score,0.853368560106
bayes,60%,False,f1_score,0.868279569892
bayes,60%,False,f1_score,0.854860186418
bayes,60%,False,f1_score,0.870147255689
bayes,60%,False,f1_score,0.870147255689
bayes,60%,False,f1_score,0.893732970027
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,0.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,precision,1.0
bayes,80%,False,recall,0.0869565217391
bayes,80%,False,recall,0.227272727273
bayes,80%,False,recall,0.0973451327434
bayes,80%,False,recall,0.209090909091
bayes,80%,False,recall,0.025641025641
bayes,80%,False,recall,0.225225225225
bayes,80%,False,recall,0.0789473684211
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.196428571429
bayes,80%,False,recall,0.247706422018
bayes,80%,False,recall,0.296296296296
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.405660377358
bayes,80%,False,recall,0.247706422018
bayes,80%,False,recall,0.151785714286
bayes,80%,False,recall,0.0869565217391
bayes,80%,False,recall,0.485714285714
bayes,80%,False,recall,0.0173913043478
bayes,80%,False,recall,0.2
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.218181818182
bayes,80%,False,recall,0.151785714286
bayes,80%,False,recall,0.345794392523
bayes,80%,False,recall,0.144144144144
bayes,80%,False,recall,0.162162162162
bayes,80%,False,recall,0.153153153153
bayes,80%,False,recall,0.247706422018
bayes,80%,False,recall,0.345794392523
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.160714285714
bayes,80%,False,recall,0.0175438596491
bayes,80%,False,recall,0.392523364486
bayes,80%,False,recall,0.287037037037
bayes,80%,False,recall,0.0169491525424
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.214285714286
bayes,80%,False,recall,0.0526315789474
bayes,80%,False,recall,0.157894736842
bayes,80%,False,recall,0.133928571429
bayes,80%,False,recall,0.433962264151
bayes,80%,False,recall,0.0176991150442
bayes,80%,False,recall,0.025641025641
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.266055045872
bayes,80%,False,recall,0.00847457627119
bayes,80%,False,recall,0.0260869565217
bayes,80%,False,recall,0.480769230769
bayes,80%,False,recall,0.0438596491228
bayes,80%,False,recall,0.305555555556
bayes,80%,False,recall,0.377358490566
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.209090909091
bayes,80%,False,recall,0.0982142857143
bayes,80%,False,recall,0.00847457627119
bayes,80%,False,recall,0.277777777778
bayes,80%,False,recall,0.205357142857
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.302752293578
bayes,80%,False,recall,0.236363636364
bayes,80%,False,recall,0.207207207207
bayes,80%,False,recall,0.266055045872
bayes,80%,False,recall,0.236363636364
bayes,80%,False,recall,0.0521739130435
bayes,80%,False,recall,0.114035087719
bayes,80%,False,recall,0.00869565217391
bayes,80%,False,recall,0.364485981308
bayes,80%,False,recall,0.0608695652174
bayes,80%,False,recall,0.290909090909
bayes,80%,False,recall,0.227272727273
bayes,80%,False,recall,0.189189189189
bayes,80%,False,recall,0.0973451327434
bayes,80%,False,recall,0.0434782608696
bayes,80%,False,recall,0.234234234234
bayes,80%,False,recall,0.367924528302
bayes,80%,False,recall,0.198198198198
bayes,80%,False,recall,0.428571428571
bayes,80%,False,recall,0.0338983050847
bayes,80%,False,recall,0.405660377358
bayes,80%,False,recall,0.461538461538
bayes,80%,False,recall,0.105263157895
bayes,80%,False,recall,0.0169491525424
bayes,80%,False,recall,0.198198198198
bayes,80%,False,recall,0.0265486725664
bayes,80%,False,recall,0.284403669725
bayes,80%,False,recall,0.189189189189
bayes,80%,False,recall,0.107142857143
bayes,80%,False,recall,0.324074074074
bayes,80%,False,recall,0.0608695652174
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.324074074074
bayes,80%,False,recall,0.234234234234
bayes,80%,False,recall,0.141592920354
bayes,80%,False,recall,0.172727272727
bayes,80%,False,recall,0.0
bayes,80%,False,recall,0.355140186916
bayes,80%,False,recall,0.0344827586207
bayes,80%,False,recall,0.140350877193
bayes,80%,False,recall,0.0789473684211
bayes,80%,False,f1_score,0.16
bayes,80%,False,f1_score,0.37037037037
bayes,80%,False,f1_score,0.177419354839
bayes,80%,False,f1_score,0.345864661654
bayes,80%,False,f1_score,0.05
bayes,80%,False,f1_score,0.367647058824
bayes,80%,False,f1_score,0.146341463415
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.328358208955
bayes,80%,False,f1_score,0.397058823529
bayes,80%,False,f1_score,0.457142857143
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.577181208054
bayes,80%,False,f1_score,0.397058823529
bayes,80%,False,f1_score,0.263565891473
bayes,80%,False,f1_score,0.16
bayes,80%,False,f1_score,0.653846153846
bayes,80%,False,f1_score,0.034188034188
bayes,80%,False,f1_score,0.333333333333
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.358208955224
bayes,80%,False,f1_score,0.263565891473
bayes,80%,False,f1_score,0.513888888889
bayes,80%,False,f1_score,0.251968503937
bayes,80%,False,f1_score,0.279069767442
bayes,80%,False,f1_score,0.265625
bayes,80%,False,f1_score,0.397058823529
bayes,80%,False,f1_score,0.513888888889
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.276923076923
bayes,80%,False,f1_score,0.0344827586207
bayes,80%,False,f1_score,0.563758389262
bayes,80%,False,f1_score,0.446043165468
bayes,80%,False,f1_score,0.0333333333333
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.352941176471
bayes,80%,False,f1_score,0.1
bayes,80%,False,f1_score,0.272727272727
bayes,80%,False,f1_score,0.236220472441
bayes,80%,False,f1_score,0.605263157895
bayes,80%,False,f1_score,0.0347826086957
bayes,80%,False,f1_score,0.05
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.420289855072
bayes,80%,False,f1_score,0.0168067226891
bayes,80%,False,f1_score,0.0508474576271
bayes,80%,False,f1_score,0.649350649351
bayes,80%,False,f1_score,0.0840336134454
bayes,80%,False,f1_score,0.468085106383
bayes,80%,False,f1_score,0.547945205479
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.345864661654
bayes,80%,False,f1_score,0.178861788618
bayes,80%,False,f1_score,0.0168067226891
bayes,80%,False,f1_score,0.434782608696
bayes,80%,False,f1_score,0.340740740741
bayes,80%,False,f1_score,0.0
bayes,80%,False,f1_score,0.464788732394
bayes,80%,False,f1_score,0.382352941176
bayes,80%,False,f1_score,0.34328358209
bayes,80%,False,f1_score,0.420289855072
bayes,80%,False,f1_score,0.382352941176
bayes,80%,False,f1_score,0.099173553719
bayes,80%,False,f1_score,0.204724409449
bayes,80%,False,f1_score,0.0172413793103
bayes,80%,False,f1_score,0.534246575342
bayes,80%,False,f1_score,0.114754098361
bayes,80%,False,f1_score,0.450704225352
bayes,80%,False,f1_score,0.37037037037
bayes,80%,False,f1_score,0.318181818182
bayes,80%,False,f1_score,0.177419354839
bayes,80%,False,f1_score,0.0833333333333
bayes,80%,False,f1_score,0.379562043796
bayes,80%,False,f1_score,0.537931034483
bayes,80%,False,f1_score,0.330827067669
bayes,80%,False,f1_score,0.6
bayes,80%,False,f1_score,0.0655737704918
bayes,80%,False,f1_score,0.577181208054
bayes,80%,False,f1_score,0.631578947368
bayes,80%,False,f1_score,0.190476190476
bayes,80%,False,f1_score,0.0333333333333
bayes,80%,False,f1_score,0.330827067669
